Sample Names,lung_cocci_S13-15588,lung_cocci_S15-7163,lung_cocci_S16-1593,lung_control_S16-1234,lung_control_S16-430,lung_control_S16-455,lung_sarc_ng07-1929,lung_sarc_ng14-2391,lung_sarc_S01-274,lung_sarc_S08-13633,lung_sarc_S08-8308,lung_sarc_S14-1820,lymph_control_LN2,lymph_control_LN4,lymph_control_LN5,lymph_sarc_S01-01562,lymph_sarc_S03-06811,lymph_sarc_S08-11588-2,lymph_sarc_S10-5712,lymph_sarc_S10-8898,lymph_sarc_S11-16399,lymph_sarc_S11-3356,lymph_sarc_S11-5747,lymph_sarc_S12-10867-2,lymph_sarc_S12-11588,lymph_sarc_S15-2130,lymph_sarc_S16-3789,lymph_TB_S07-1722,lymph_TB_S10-2574,lymph_TB_S11-5890,lymph_TB_S13-12712
GeneName,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM
LCN2,243.886678,904.750105,491.215529,133.947988,115.132022,555.224634,721.184184,158.228495,37.405776,258.618029,7.511293,32.945211,1.031359,0.678061,0.884299,6.771056,0.492977,6.147417,9.263298,2.663533,0.094182,6.503271,4.216532,0.339055,16.235283,0.327837,53.793536,92.886322,70.326378,3.530766,2.223504
CNMD,7.921106,12.209734,74.235723,6.827617,8.620802,6.458277,204.394569,105.888517,48.952253,183.203455,56.74071,10.94972,42.138394,20.051225,15.35464,96.205416,48.706142,158.680211,42.288969,49.576073,65.362198,50.452795,19.677149,30.854036,34.749202,27.866146,41.341329,66.394097,15.78585,34.79096,49.164148
LEF1,79.002608,136.590914,289.564311,100.161843,79.279153,47.079904,290.281826,611.624718,204.108044,284.090838,290.199803,116.797015,1838.029591,1626.377105,904.878651,342.032353,420.805292,364.234479,398.321813,483.817794,354.217906,614.244429,253.647815,312.269972,208.495211,318.001899,533.784623,146.36137,59.30134,264.893545,175.986237
LEFTY1,43.044956,52.61605,188.69371,29.070162,55.592089,5.80309,429.802805,485.469567,140.241591,228.502392,114.800972,41.973927,134.371382,48.142312,71.86936,203.884009,154.400442,227.838656,144.265797,85.0612,135.52767,127.757806,40.010202,67.472014,57.820393,73.353531,77.369715,139.656548,53.705298,76.21287,91.904839
LEFTY2,36.791452,57.535079,178.435683,59.548081,58.814819,46.143922,287.594032,305.486977,156.238273,217.710956,71.357279,48.217189,92.60133,37.680804,53.218698,135.515156,105.595705,201.712133,123.322689,82.225826,101.998934,98.597979,50.879484,62.386183,36.932895,67.698342,75.958465,95.339306,39.506386,63.037085,106.645848
LEP,27.51542,15.284128,229.455871,30.477918,10.071031,13.852536,1184.706595,383.206732,148.059518,275.809038,101.40245,20.074487,132.234995,25.185113,123.560633,168.618094,146.808594,210.549045,152.804141,35.828808,150.314219,133.631729,57.532234,55.266021,79.752267,90.155178,64.751478,162.714596,61.222369,77.504613,135.716106
LEPR,332.269543,596.080991,340.94443,451.467364,536.020531,483.809193,102.991406,265.976337,204.468872,388.240747,238.432787,266.827391,479.950412,368.186979,357.015466,296.79794,325.660703,559.799195,338.875605,303.556787,222.551691,202.545422,135.11642,157.660735,97.126868,172.278348,304.497978,272.690039,133.302731,182.566422,210.98584
LETMD1,385.945457,427.955584,423.278595,300.063201,426.206014,351.648508,304.69818,401.521076,262.321535,423.752102,478.591141,313.411726,593.915614,550.294719,418.353634,415.761626,471.680533,526.756826,461.312239,473.335505,377.763366,395.545721,304.058796,423.81918,353.948155,293.250205,462.724027,324.938596,251.07018,290.814532,297.290743
LFNG,241.593726,146.341133,98.800999,180.051998,171.20752,208.63043,363.951835,115.464037,201.221425,168.020155,261.271177,217.55365,240.52772,501.571212,191.651626,151.126201,203.402371,190.185725,214.989063,287.14599,139.10658,115.590396,162.85183,210.892424,182.670668,168.999978,272.371283,87.244459,58.132018,146.139254,105.90468
LGALS1,2125.670428,1047.929005,1202.348764,1183.711671,1287.963958,1062.52698,145.507431,441.124683,1405.903906,782.002695,1641.521938,1965.090563,395.89463,346.295304,573.588235,1053.933621,869.710281,563.64133,827.333334,1601.98593,1006.992248,1212.650247,1592.724627,580.123694,1604.539651,858.113372,733.51803,1743.253865,2418.158304,2562.044165,1502.182946
LGALS3,2847.63753,1211.838102,802.285704,1780.670623,2073.66548,2350.344872,781.293047,246.639364,1027.997321,904.096505,1524.386376,1907.268357,333.792067,258.050542,377.515116,1063.52595,793.890396,714.253056,640.617467,1137.843908,789.997286,1381.105942,1001.941666,962.578123,998.802197,735.338412,701.806409,1168.683278,919.588385,3565.642791,1286.255985
LIF,92.343417,57.18372,362.180345,313.014557,111.103609,244.384949,439.210086,438.056798,145.172899,200.018019,124.545351,40.341074,121.479391,83.885799,102.73942,167.67767,166.429085,276.249568,157.073313,69.251846,151.91531,125.86976,75.803872,80.017061,62.187779,99.252655,74.63023,236.222346,373.849011,79.829752,124.598585
LIFR,903.735635,2117.905804,543.855406,1580.91004,1330.181718,901.538043,1145.489227,806.760801,486.996742,417.854457,588.418419,701.74259,2023.526926,973.792081,3162.01066,533.972972,918.120637,658.542086,978.929219,736.595622,343.575357,798.748519,137.177836,528.926337,223.781063,460.119243,1543.741658,366.88462,228.435444,347.134551,110.02228
LIG1,168.531948,133.077321,219.647757,136.7635,145.909091,148.821168,436.644464,470.40904,253.781952,338.04802,232.241046,154.064483,344.842345,384.169839,278.393281,297.362194,249.840818,313.9025,273.629767,291.957532,276.894614,262.123775,143.830586,236.999686,195.58294,239.812772,288.891211,206.459475,136.309559,192.039208,214.032864
LIG3,127.467268,140.719385,259.330126,134.088763,137.207721,115.032211,207.082363,168.361813,143.12821,252.971347,174.992816,153.872383,309.997135,166.12488,167.212828,210.84315,222.332693,258.959957,261.788856,178.62852,214.263689,177.581253,133.523508,175.969724,150.105159,136.380196,201.808774,163.532258,106.491843,151.650693,161.492284
LIG4,184.16571,207.301966,275.886941,160.484189,172.09377,168.944785,1.46607,393.154117,216.135625,289.486556,201.28234,189.218848,293.937398,434.055736,227.827478,301.217934,314.913801,403.424265,302.225165,292.988577,247.03897,226.146002,252.523407,263.785058,198.811008,205.799683,282.831137,256.82741,192.938163,209.004107,267.23226
LIN28A,28.140771,64.210906,222.347238,33.223043,28.037749,10.483001,364.929215,618.22532,144.57152,86.20601,91.65807,65.31412,123.615778,40.393047,60.936213,204.824434,164.555771,325.813121,217.163925,101.643838,143.533126,154.819805,56.782629,94.257386,64.276529,87.450522,88.493687,146.933733,41.427415,96.019604,140.410171
LIN28B,21.053465,56.129642,219.197844,43.006947,31.985593,16.847679,546.355357,359.965179,81.306445,283.714392,90.541527,57.822206,122.952761,47.464251,45.661965,172.850004,166.922062,234.754501,143.460293,80.679259,140.425126,106.56973,58.28184,73.914065,61.428234,78.435004,72.139788,109.975443,38.170017,98.689208,128.551482
LIN9,61.80547,86.258699,235.574694,58.069937,64.535164,34.16335,764.799761,507.130695,141.203797,339.930247,139.872448,84.524155,172.82635,109.845839,80.230001,210.749107,242.44616,333.881606,241.167949,126.818516,190.341501,164.574711,85.736147,147.489075,67.314711,85.647419,103.85141,166.312306,57.380311,113.759549,167.586333
LIPA,3511.759715,1133.748505,637.16746,1065.178612,1355.560716,2279.584619,2063.615458,755.722349,1459.546916,1991.396465,2540.846967,5396.675223,1397.565506,1602.548113,2007.197065,3244.276083,2197.19914,1294.031357,2420.137282,3944.777582,4091.824282,5772.596978,954.154305,3955.080592,3266.519922,3234.030137,4353.789792,2657.235652,1187.69726,10323.61448,1445.936526
LIPE,34.602725,35.311606,219.647757,50.890381,30.696501,16.941278,811.958341,638.120089,80.223963,265.017601,90.034007,53.307848,116.469931,26.347503,82.802506,167.019373,150.456625,314.286713,181.077338,79.820055,139.671671,123.247473,53.128301,66.115792,58.769825,78.680882,70.06442,134.423516,48.693917,75.179475,142.139563
LMO2,22.825292,17.919322,193.372811,29.985204,19.980925,6.926268,13.316801,218.7495,123.523254,100.636419,109.11675,40.533175,123.98412,18.888835,59.56957,162.505336,129.652989,236.291355,108.09866,58.425875,132.042942,103.213203,52.378696,56.961298,47.756417,67.616383,56.034933,100.408806,44.517767,73.284918,112.328137
LOX,262.334517,132.901642,196.70217,142.5353,136.563175,198.802617,0.366517,0.092966,164.056201,106.283101,203.007907,129.187488,20.553517,41.264839,71.788969,26.61401,29.282842,23.437029,30.85081,32.220151,32.398553,37.656037,354.094974,15.25749,127.508684,150.723065,148.015239,218.887927,555.177475,140.97228,191.880175
LOXL1,190.523439,157.233271,180.32532,134.651866,149.292957,99.962898,326.8114,96.591896,311.51434,314.833883,187.883818,248.097606,93.043342,104.615085,119.541094,89.716487,180.133849,76.842717,158.523221,183.268221,134.680033,118.73714,311.086349,101.377548,341.890372,217.929652,238.252235,257.399773,181.913125,172.749171,124.022121
LPCAT1,983.467818,560.857225,325.827337,529.245885,1081.145274,909.119499,790.700328,150.791198,394.384371,255.104538,365.820249,469.397213,162.954768,279.070425,156.1189,205.670816,240.277061,215.159608,213.378055,251.746783,125.921122,142.127937,128.182568,231.235745,179.4426,99.662451,201.227671,704.251667,285.648708,131.241145,125.339753
LPL,627.539183,411.353858,236.474521,481.522956,456.499674,633.659941,190.344733,235.018588,210.843489,313.955511,672.666701,404.563344,138.054808,337.674246,383.303252,186.109988,134.681356,292.386539,153.206893,116.508068,151.256037,288.136859,60.530657,139.012691,88.581982,172.442267,194.752524,191.741572,97.888973,191.350278,132.092618
LRG1,76.918106,84.941102,149.911169,130.569373,67.516189,124.860024,191.322113,177.7514,115.945878,255.606465,88.511448,34.193863,82.508743,31.481391,81.1143,115.672201,94.750207,121.795707,59.768409,37.547216,118.386575,67.025647,26.236198,27.124428,55.446814,65.895239,52.63133,214.636088,133.803869,58.386809,64.234565
LRIG1,480.790276,579.215747,494.364924,714.013867,689.905879,714.060811,334.874784,828.793793,571.189807,704.078485,455.042224,305.439562,628.687156,605.992565,453.082452,398.363774,486.174062,600.910048,420.95648,457.612071,370.982273,349.288584,285.693457,376.690488,407.306219,300.954375,420.303507,367.865813,224.509862,265.23801,305.772999
LRMP,74.625155,166.456451,227.206304,87.843977,99.904623,70.198664,46.792062,372.143753,180.173159,231.890401,125.966406,117.853567,346.315716,426.403336,241.33313,234.729929,244.023687,480.651196,263.802616,239.546086,248.545879,225.411762,136.147128,312.948083,137.477717,156.78805,266.062165,135.568241,90.789516,195.914439,204.562383
LRP12,86.194138,134.043559,210.739471,77.074644,109.169971,68.3267,313.005909,564.397882,206.152733,336.291274,146.774717,140.329308,160.671044,123.01959,86.741655,236.234608,221.149548,358.855489,260.338948,167.630708,193.82623,135.834449,149.921132,113.58354,192.354872,185.719666,130.499133,160.670443,123.112923,130.810564,173.350973
LRP1B,19.281639,111.820086,158.729473,40.68415,48.66322,19.187635,102.136198,181.748947,97.904507,236.909674,85.669337,75.87964,111.460472,93.862979,52.575572,141.157702,121.272378,256.654675,157.717717,106.36946,135.998579,94.716994,55.65822,79.338951,36.078406,68.354016,82.599642,95.584605,42.346168,85.168958,120.069225
LRP2,150.50101,193.511115,333.925779,142.042585,243.477235,247.660887,218.68875,646.394082,226.479344,364.399202,174.180784,218.322051,216.880125,92.409992,71.86936,259.180964,267.68659,486.4144,223.205206,107.400505,239.692786,157.861657,70.837735,143.759466,75.66971,119.250712,119.209132,408.830644,131.882839,138.302677,200.774191
LRP5,358.951162,240.856776,214.518744,192.792191,154.932734,323.756239,541.10194,168.640711,191.118257,180.944783,164.537909,75.783589,150.283782,30.706465,168.177518,106.550084,92.778299,200.559492,112.931685,82.053986,56.132377,83.598499,63.435379,52.214523,90.575789,65.075646,150.007592,235.486451,134.806145,90.249816,82.022598
LRP6,186.875562,154.861596,243.583154,188.00582,172.980021,182.797321,57.665413,612.740313,263.524293,336.291274,152.864954,150.414577,197.578972,85.435653,144.542627,179.809145,196.3035,411.108537,229.649239,134.980954,177.626953,142.127937,104.382588,124.094256,90.00613,108.350132,123.774941,216.762007,102.81683,108.420342,145.927755
LRRFIP2,241.385276,257.63418,303.241681,230.59044,240.737915,186.354054,652.034557,566.257206,251.616988,164.255701,240.259858,253.188266,270.363471,190.535066,189.320294,308.835372,302.194991,466.819507,290.545355,297.198677,272.468067,228.87318,204.548645,287.179877,205.267144,190.309384,219.905983,242.600104,176.901744,208.401293,256.197091
LRRK2,1670.832196,1584.278922,650.574881,809.318951,2030.722605,1293.527384,322.168845,1011.193504,837.239892,1026.441278,829.490309,1134.064435,395.084276,364.312346,389.091389,589.363969,591.572575,666.226358,561.516958,484.333317,533.44595,449.14526,516.197198,784.235011,522.18746,386.028078,342.435703,2557.80804,1283.414635,413.271821,873.754786
LTA,27.202745,24.595148,119.587001,20.060524,11.843532,8.611036,169.941928,354.015341,107.646847,115.568755,77.143005,30.255806,85.308147,47.076788,58.363708,127.99176,145.921235,237.82821,125.5781,89.099459,93.899296,100.695808,56.407826,97.986995,67.59954,66.550913,52.63133,72.608322,30.736469,56.664484,85.810791
LTA4H,2110.036666,674.082748,558.522585,1182.444691,719.635561,1844.352901,2508.934168,557.611348,1138.049684,757.53374,1360.152979,1365.06511,544.852379,526.950057,429.367171,1333.239667,1194.483625,654.315737,1321.590694,1318.104916,1635.844403,1373.029299,2142.185577,930.70692,2162.710574,1696.064767,641.371695,1124.693101,1182.184742,2003.32202,1066.870241
LTB,184.478385,214.68051,319.528548,45.329745,93.942573,76.937736,298.956073,428.66721,331.239572,292.372638,210.113184,303.518558,1530.463517,2033.697875,1049.984014,901.020614,1560.568454,356.165994,739.291728,1660.583645,975.064604,828.432804,710.063962,1634.92487,800.370962,983.26515,1161.043817,132.134064,71.245131,407.674266,226.715073
LTBP1,351.863857,553.127321,516.680632,647.497393,752.426836,327.593766,7.696867,358.105854,507.684181,355.364511,339.327717,422.236576,214.15439,82.142215,195.188821,243.287791,199.557149,224.764948,241.812352,207.497775,224.435328,158.386115,450.981506,141.386079,263.562253,244.730327,184.209655,433.524015,264.016248,217.615731,308.490615
LTBR,446.187551,539.775669,368.299169,578.165408,469.148888,579.840965,428.458908,324.08022,421.326151,407.06302,430.275259,390.251868,287.749242,209.617633,336.756989,308.36516,285.926745,258.19153,266.782981,235.164145,294.6008,337.330957,366.931971,186.480439,323.661282,336.278812,321.848054,606.132312,603.954915,314.66873,379.148637
LTF,139.348927,574.033198,1044.519118,76.370765,104.335877,214.246323,0.48869,414.722278,303.576137,790.159013,314.459248,242.142495,244.063809,107.03673,162.550163,206.705282,185.753789,176.738249,234.240613,95.285728,171.787679,136.883364,86.204651,192.922491,138.237262,103.514536,91.897291,245.053088,851.851221,112.726154,140.657227
LTN1,285.055583,408.982183,407.891554,261.068359,350.230159,269.937263,33.230916,873.603508,270.740841,309.814611,294.868985,303.326458,520.39443,710.413918,464.497943,448.112225,481.540076,687.358105,475.489112,370.1451,401.685554,329.988554,276.885591,402.458694,279.607649,311.28124,471.440572,332.134015,235.618423,373.313887,333.443273
LY96,243.365553,195.180071,211.72928,84.324587,150.09864,161.924919,107.756132,305.115113,267.61367,315.586774,287.053181,338.096622,225.278336,314.910778,287.799002,367.705939,240.671443,327.349975,321.879467,278.72579,283.204797,306.80754,295.438331,312.948083,339.13702,316.854469,410.341741,257.645072,345.701755,451.249082,392.324958
LYN,45.546358,97.853555,222.797152,62.433981,74.283922,80.213674,224.919546,516.799181,187.87081,167.141783,150.327355,96.242277,178.719831,165.543685,143.979892,249.494592,240.07987,482.18805,252.686658,188.853048,197.499321,140.554565,93.232204,162.068455,85.353914,129.3317,139.879796,175.633645,78.261064,127.538147,158.527612
LYVE1,289.016136,367.346111,418.869443,295.62877,472.452186,180.925357,162.245061,656.062568,207.596043,286.224029,203.616931,163.0932,1487.588438,376.808037,1959.203768,302.064316,513.682186,913.659907,249.303541,174.160659,233.194239,190.692686,103.820384,242.424571,89.816243,141.46167,586.664998,223.548596,332.003981,157.162132,196.903647
LYZ,16445.15364,10089.80831,8931.322328,4300.976272,10031.31043,14148.96194,45698.00745,6105.55607,25987.99359,16600.99367,32055.55758,42323.93402,6225.137335,6254.432217,7510.669666,30205.86736,42144.02465,1320.926308,48727.20272,39482.31582,61986.24983,44319.47675,57162.11665,37808.73956,76781.20991,107538.571,13895.00315,7475.468322,12099.56144,30193.47218,34416.38574
MAD2L1,79.211058,258.951778,369.198996,90.870653,148.890116,64.863566,1.221725,747.541323,296.479864,313.077138,251.831309,158.674892,317.069313,378.067292,151.134672,331.029388,338.576704,635.873485,386.722553,232.500613,308.633894,261.179752,152.638453,283.789323,146.117546,190.637221,197.741053,248.732564,114.343006,198.41181,254.714755
MADCAM1,18.343613,6.412307,118.417226,18.652768,4.350685,2.807947,0.122172,238.923169,127.853183,281.832165,76.635485,12.582573,86.63418,13.270617,56.112766,135.985368,90.214818,121.02728,75.153539,40.296669,115.09021,84.962088,35.887371,26.446317,71.207381,66.632872,57.280154,131.234637,38.420586,48.311209,60.281669
MADD,216.371258,159.868465,277.956543,151.052224,158.074896,170.067964,646.29245,183.608272,217.458659,324.370502,282.790015,250.787011,277.582986,281.104607,246.236968,421.968427,324.773344,214.775395,314.307728,501.775159,413.929193,283.836309,361.309928,374.656155,351.574576,311.117322,290.63452,230.171652,248.063352,264.807429,348.348986
MAF,1761.716462,1383.477102,1427.935379,1188.427654,1819.150395,1111.198053,848.610086,866.166211,1397.003497,1035.601451,2211.669646,2055.47378,2982.028049,1874.547334,3922.587856,1163.399021,1569.540638,1205.662232,1337.700777,1401.96323,1067.362809,1324.884116,1245.376104,1559.315529,1633.21249,1109.482399,3817.182668,1652.166398,1550.354188,1866.913901,1140.163526
MAFF,346.756828,616.196309,397.543544,1009.713024,377.462226,629.916012,991.79624,455.999277,414.109603,411.580366,191.740968,146.284419,235.076249,286.625959,343.750987,335.543425,276.461584,470.277429,211.364294,263.174197,259.753519,181.357346,157.885692,161.390344,191.880156,165.721608,130.250089,236.304112,362.489881,182.566422,223.091585
